Date,Open,High,Low,Close,Adj Close,Volume
2018-01-29,262.829987,263.250000,253.089996,253.190002,232.930634,26067600
2018-02-05,251.259995,253.470001,232.419998,240.440002,221.200806,43199900
2018-02-12,242.500000,253.000000,240.660004,250.940002,230.860687,16896000
2018-02-19,250.000000,252.490005,247.809998,252.490005,232.286636,12353200
2018-02-26,253.559998,256.339996,243.330002,247.360001,227.567108,16014500
2018-03-05,246.020004,256.260010,245.949997,256.250000,235.745758,13159200
2018-03-12,256.640015,257.709991,252.220001,252.990005,232.746643,11178600
2018-03-19,252.250000,252.259995,237.919998,238.089996,219.038849,14889400
2018-03-26,240.820007,245.039993,237.529999,242.080002,222.709610,16187500
2018-04-02,241.190002,244.889999,233.919998,238.619995,220.530533,20950500
2018-04-09,240.149994,245.839996,239.320007,243.600006,225.132980,12539400
2018-04-16,245.270004,249.220001,243.970001,245.000000,226.426865,9917100
2018-04-23,245.550003,246.119995,239.600006,244.919998,226.352951,11766300
2018-04-30,245.509995,246.050003,237.919998,244.410004,225.881622,10557300
2018-05-07,245.190002,250.919998,243.570007,250.470001,231.482208,9799000
2018-05-14,251.119995,251.759995,248.059998,249.259995,230.363953,10084500
2018-05-21,250.770004,251.940002,248.759995,250.039993,231.084793,7482400
2018-05-28,248.279999,251.649994,245.970001,251.410004,232.350952,10158200
2018-06-04,252.169998,255.699997,251.869995,255.570007,236.195557,10419300
2018-06-11,255.789993,256.769989,254.130005,255.830002,236.435867,10251900
2018-06-18,254.179993,255.369995,252.419998,253.570007,234.347198,12586900
2018-06-25,252.369995,252.729996,246.630005,249.509995,230.594940,19442400
2018-07-02,247.559998,253.389999,247.320007,253.009995,234.923279,7671300
2018-07-09,254.050003,257.160004,254.009995,256.790009,238.433060,12317600
2018-07-16,256.890015,258.320007,255.800003,256.980011,238.609497,10187400
2018-07-23,256.730011,261.250000,256.399994,258.589996,240.104401,11804400
2018-07-30,258.600006,260.660004,256.480011,260.660004,242.026459,9030500
2018-08-06,260.559998,262.779999,259.429993,260.119995,241.525024,9502500
2018-08-13,260.410004,262.380005,257.390015,261.859985,243.140656,11776200
2018-08-20,262.399994,264.290009,261.899994,264.200012,245.313339,9528500
2018-08-27,265.380005,268.049988,265.260010,266.720001,247.653229,13311900
2018-09-03,266.350006,266.660004,263.450012,264.179993,245.294769,12540800
2018-09-10,265.279999,267.619995,263.679993,267.359985,248.247498,13221400
2018-09-17,267.220001,270.670013,265.589996,269.559998,250.290222,11118600
2018-09-24,268.929993,269.170013,265.950012,267.049988,247.959625,11851500
2018-10-01,268.459991,269.470001,263.019989,264.540009,246.738937,15077800
2018-10-08,263.769989,265.450012,248.449997,253.600006,236.535095,27255200
2018-10-15,253.190002,258.339996,252.039993,253.850006,236.768295,15191500
2018-10-22,254.550003,254.860001,241.039993,243.759995,227.357224,21096700
2018-10-29,247.029999,252.899994,238.789993,249.809998,233.000122,18873900
2018-11-05,250.320007,258.440002,249.389999,255.339996,238.158005,12803700
2018-11-12,254.690002,254.960007,245.429993,251.490005,234.567093,15681800
2018-11-19,250.940002,251.210007,241.729996,242.009995,225.724991,11231000
2018-11-26,244.229996,253.940002,243.850006,253.479996,236.423141,15343700
2018-12-03,257.649994,257.739990,241.130005,242.259995,225.958176,19422000
2018-12-10,242.000000,247.160004,237.619995,239.380005,223.271957,22343200
2018-12-17,237.059998,238.220001,220.570007,221.160004,206.278030,42987700
2018-12-24,219.740005,231.070007,214.830002,227.759995,213.583984,37106000
2018-12-31,229.309998,232.619995,223.970001,231.910004,217.475677,20004900
2019-01-07,232.289993,238.169998,231.320007,237.889999,223.083466,17182100
2019-01-14,236.100006,245.369995,235.690002,244.919998,229.675888,19826100
2019-01-21,243.389999,245.110001,239.580002,244.320007,229.113281,14737300
2019-01-28,242.089996,249.289993,240.630005,248.220001,232.770554,19899700
2019-02-04,248.300003,251.330002,246.199997,248.649994,233.173752,14627600
2019-02-11,249.279999,255.000000,248.220001,254.979996,239.109741,18590600
2019-02-18,254.149994,256.809998,254.039993,256.609985,240.638306,8805000
2019-02-25,258.089996,258.609985,255.100006,257.829987,241.782364,14781300
2019-03-04,258.869995,259.100006,250.339996,252.339996,236.634094,19338500
2019-03-11,253.039993,260.570007,253.020004,259.850006,243.676682,10839100
2019-03-18,260.000000,262.589996,256.369995,256.459991,240.497650,16592700
2019-03-25,256.089996,259.720001,254.949997,259.540009,244.756042,13333300
2019-04-01,261.459991,265.059998,261.190002,265.010010,249.914413,9993900
2019-04-08,264.570007,266.769989,263.290009,266.480011,251.300735,10198700
2019-04-15,266.570007,267.609985,265.079987,266.339996,251.168655,8693500
2019-04-22,265.559998,269.540009,265.470001,269.500000,254.148697,8548200
2019-04-29,269.559998,270.869995,265.929993,270.049988,254.667328,11564500
2019-05-06,265.649994,269.359985,259.269989,264.519989,249.452316,17608600
2019-05-13,259.369995,265.600006,257.070007,262.609985,247.651123,18635900
2019-05-20,260.899994,263.510010,257.679993,259.690002,244.897446,14590900
2019-05-27,259.959991,260.959991,252.770004,252.869995,238.465942,13835200
2019-06-03,252.830002,265.290009,250.770004,264.149994,249.103348,14163300
2019-06-10,265.760010,267.649994,264.359985,265.619995,250.489670,9469300
2019-06-17,265.940002,272.790009,265.619995,271.410004,255.949844,11321800
2019-06-24,271.589996,271.920013,267.170013,269.149994,253.818588,13732100
2019-07-01,272.459991,274.369995,270.299988,273.970001,259.706573,13236900
2019-07-08,272.790009,276.190002,271.339996,276.109985,261.735168,13699600
2019-07-15,276.529999,276.549988,272.470001,272.950012,258.739716,10568800
2019-07-22,273.320007,277.549988,272.790009,277.380005,262.939026,8398100
2019-07-29,277.230011,277.269989,267.149994,268.809998,254.815170,21818400
2019-08-05,264.570007,269.589996,258.700012,267.700012,253.763016,22217100
2019-08-12,266.239990,270.100006,259.339996,265.220001,251.412140,15069500
2019-08-19,268.359985,269.910004,260.329987,261.570007,247.952133,11371100
2019-08-26,263.809998,270.209991,262.000000,268.600006,254.616135,15212300
2019-09-02,266.829987,274.440002,265.679993,273.739990,259.488556,8501200
2019-09-09,274.799988,277.799988,271.869995,276.579987,262.180695,10834900
2019-09-16,275.380005,277.980011,273.950012,275.049988,260.730347,9570900
2019-09-23,274.589996,276.679993,269.720001,271.260010,257.137665,14252000
2019-09-30,271.820007,274.079987,261.589996,270.369995,257.513916,15791300
2019-10-07,269.559998,274.350006,264.959991,272.130005,259.190247,10262000
2019-10-14,271.790009,275.720001,271.480011,273.690002,260.675995,8402900
2019-10-21,275.049988,277.540009,274.179993,277.040009,263.866730,13637000
2019-10-28,278.220001,281.209991,277.149994,281.200012,267.828979,9880400
2019-11-04,282.790009,284.230011,281.119995,283.799988,270.305267,13268600
2019-11-11,282.429993,286.429993,282.239990,286.429993,272.810272,8719100
2019-11-18,286.179993,287.239990,283.890015,285.649994,272.067413,11881000
2019-11-25,286.600006,289.779999,286.570007,288.649994,274.924713,7456000
2019-12-02,289.029999,289.649994,282.100006,289.190002,275.439026,14047500
2019-12-09,288.869995,292.760010,287.350006,291.440002,277.582062,11933200
2019-12-16,293.260010,296.760010,293.220001,296.299988,282.210907,17411700
2019-12-23,295.489990,297.510010,294.850006,296.670013,282.563354,8246800
2019-12-30,296.750000,298.450012,294.170013,296.239990,283.521118,11248400
2020-01-06,294.420013,300.859985,294.350006,299.260010,286.411469,14583700
2020-01-13,299.910004,305.200012,299.480011,305.059998,291.962463,12971000
2020-01-20,304.079987,305.920013,300.809998,302.029999,289.062531,11644500
2020-01-27,296.839996,301.940002,294.720001,295.690002,282.994751,21221300
2020-02-03,297.119995,307.079987,297.029999,305.329987,292.220856,12722400
2020-02-10,304.390015,310.720001,304.350006,310.279999,296.958374,10481900
2020-02-17,309.239990,311.589996,305.619995,306.489990,293.331024,12553100
2020-02-24,296.959991,299.380005,262.250000,271.739990,260.072968,63873100
2020-03-02,274.000000,288.320007,266.600006,273.190002,261.460754,40377500
2020-03-09,253.889999,263.809998,225.809998,247.639999,237.007736,82988000
2020-03-16,222.850006,234.770004,208.309998,210.740005,202.638885,76538900
2020-03-23,209.630005,241.440002,200.550003,232.860001,223.908554,62747100
2020-03-30,234.919998,241.940002,224.130005,228.020004,219.254623,44861400
2020-04-06,236.960007,258.390015,235.929993,255.669998,245.841705,36331800
2020-04-13,254.639999,264.000000,249.380005,263.609985,253.476517,32090900
2020-04-20,259.649994,263.100006,250.000000,260.140015,250.139923,31085200
2020-04-27,262.010010,271.000000,258.739990,259.820007,249.832199,28692100
2020-05-04,257.920013,269.140015,256.529999,268.779999,258.447784,18198800
2020-05-11,266.779999,270.399994,253.970001,263.040009,252.928391,25370200
2020-05-18,269.320007,273.790009,268.339996,271.549988,261.111237,22454200
2020-05-25,277.529999,282.040009,272.859985,279.750000,268.996002,21744100
2020-06-01,279.070007,295.380005,278.570007,293.609985,282.323212,23634300
2020-06-08,294.429993,297.320007,274.500000,279.649994,268.899841,29829100
2020-06-15,273.910004,290.269989,272.769989,284.970001,274.015350,18625000
2020-06-22,284.350006,290.429993,276.519989,277.109985,266.457520,17930300
2020-06-29,276.890015,290.049988,274.720001,286.809998,275.784637,16054000
2020-07-06,290.670013,292.010010,285.410004,291.799988,282.041290,15305300
2020-07-13,294.100006,296.750000,286.630005,295.549988,285.665924,19641300
2020-07-20,295.329987,300.619995,293.299988,294.820007,284.960327,16304600
2020-07-27,295.480011,300.100006,293.670013,300.100006,290.063751,15171700
2020-08-03,301.649994,307.600006,301.130005,307.359985,297.080902,15919800
2020-08-10,307.880005,310.809998,305.070007,309.510010,299.159058,14808600
2020-08-17,310.440002,312.279999,308.019989,311.929993,301.498108,11823000
2020-08-24,314.359985,322.279999,313.369995,322.149994,311.376343,13681000
2020-08-31,321.980011,329.670013,306.899994,314.820007,304.291443,25375000
2020-09-07,309.350006,314.709991,304.170013,306.980011,296.713654,14897200
2020-09-14,310.079987,315.179993,302.549988,305.000000,294.799835,14209500
2020-09-21,300.470001,305.549988,295.040009,303.279999,293.137390,15848600
2020-09-28,307.420013,311.109985,304.209991,306.720001,296.462311,15177100
2020-10-05,308.690002,319.100006,307.179993,318.579987,309.238434,11987900
2020-10-12,321.140015,325.220001,315.230011,318.989990,309.636383,10477400
2020-10-19,320.299988,320.890015,312.989990,317.649994,308.335724,11695600
2020-10-26,314.309998,315.079987,296.369995,299.820007,291.028534,22439700
2020-11-02,303.369995,323.549988,300.630005,321.750000,312.315491,20799800
2020-11-09,334.359985,335.200012,322.059998,329.010010,319.362579,19520400
2020-11-16,331.649994,333.119995,325.410004,326.489990,316.916504,15197700
2020-11-23,328.279999,334.609985,326.059998,334.140015,324.342224,8123900
2020-11-30,333.399994,339.839996,330.040009,339.809998,329.845917,15428300
2020-12-07,339.070007,340.929993,333.769989,336.549988,326.681519,11563600
2020-12-14,338.760010,342.500000,334.890015,340.640015,330.651581,17007900
2020-12-21,336.829987,340.380005,334.109985,339.160004,329.214996,11419700
2020-12-28,341.739990,344.369995,340.869995,343.690002,334.976349,10870400
2021-01-04,345.019989,350.619995,335.369995,350.420013,341.535767,20904700
2021-01-11,347.359985,350.320007,343.529999,345.369995,336.613678,15432800
2021-01-18,347.799988,353.839996,346.359985,351.899994,342.978210,10747400
2021-01-25,352.709991,354.649994,338.570007,340.179993,331.555359,20225400
2021-02-01,343.630005,357.130005,341.399994,356.440002,347.403137,13762100
2021-02-08,357.920013,361.190002,356.299988,361.049988,351.896240,12044000
2021-02-15,362.149994,362.369995,356.489990,358.589996,349.498566,13117900
2021-02-22,355.839996,360.579987,347.709991,349.589996,340.726776,26472000
2021-03-01,354.549988,359.390015,341.920013,352.690002,343.748199,30827100
2021-03-08,353.630005,363.760010,350.660004,362.359985,353.173004,27158000
2021-03-15,362.670013,366.049988,357.140015,359.230011,350.122406,22315100
2021-03-22,359.790009,364.369995,354.140015,364.010010,354.781158,21281100
2021-03-29,362.570007,368.290009,361.109985,368.160004,360.091248,19441800
2021-04-05,370.890015,378.399994,370.809998,378.250000,369.960114,16693400
2021-04-12,377.700012,384.149994,377.079987,383.630005,375.222229,16250400
2021-04-19,382.619995,384.459991,377.470001,383.029999,374.635345,19438600
2021-04-26,383.730011,386.739990,382.720001,383.570007,375.163574,19885300
2021-05-03,385.559998,388.679993,378.450012,388.029999,379.525848,22331000
2021-05-10,388.410004,388.660004,372.130005,382.950012,374.557190,33078600
2021-05-17,381.899994,384.450012,372.619995,381.470001,373.109558,20340400
2021-05-24,383.690002,387.269989,383.440002,386.130005,377.667450,16023000
2021-05-31,388.500000,388.799988,382.700012,388.500000,379.985504,13617300
2021-06-07,388.519989,390.359985,386.440002,390.089996,381.540649,12708600
2021-06-14,390.209991,391.200012,382.519989,382.820007,374.429962,18127900
2021-06-21,384.500000,393.920013,383.649994,393.500000,384.875946,15350000
2021-06-28,394.029999,399.049988,392.660004,398.750000,390.010864,16919600
2021-07-05,398.769989,400.649994,393.019989,400.369995,392.923615,18228400
2021-07-12,400.299988,402.570007,396.140015,396.609985,389.233551,19575000
2021-07-19,391.779999,404.750000,387.929993,404.380005,396.859039,25103500
2021-07-26,403.920013,406.130005,400.799988,403.149994,395.651917,17242800
2021-08-02,404.779999,407.179993,400.920013,406.859985,399.292908,19364200
2021-08-09,406.750000,409.959991,405.690002,409.959991,402.335236,12512600
2021-08-16,408.709991,411.010010,400.929993,407.609985,400.028961,22213000
2021-08-23,409.250000,414.329987,409.230011,413.859985,406.162720,18117100
2021-08-30,414.660004,417.440002,414.390015,416.570007,408.822296,18706600
2021-09-06,416.269989,416.290009,409.420013,409.579987,401.962341,15478400
2021-09-13,412.519989,412.709991,406.769989,407.079987,399.508789,21035000
2021-09-20,401.109985,410.320007,395.570007,409.459991,401.844543,30881300
2021-09-27,408.420013,409.570007,392.769989,399.119995,391.696869,34498500
2021-10-04,398.119995,406.049988,391.959991,402.489990,396.299622,29303700
2021-10-11,401.910004,410.260010,396.750000,409.929993,403.625214,23676200
2021-10-18,408.200012,418.000000,407.529999,416.589996,410.182770,15677600
2021-10-25,417.640015,422.519989,415.929993,422.160004,415.667114,16751300
2021-11-01,423.190002,432.760010,421.279999,430.709991,424.085602,19719600
2021-11-08,431.880005,432.339996,424.809998,429.570007,422.963165,21848400
2021-11-15,430.950012,432.989990,428.649994,431.049988,424.420349,19772600
2021-11-22,432.929993,435.410004,420.899994,422.140015,415.647430,23935600
2021-11-29,426.709991,428.980011,412.769989,416.839996,410.428925,43942000
2021-12-06,419.410004,432.959991,417.000000,432.850006,426.192688,27771600
2021-12-13,432.359985,434.799988,422.670013,424.390015,417.862854,35360300
2021-12-20,419.390015,434.100006,416.299988,432.640015,425.985931,26845000
2021-12-27,433.980011,440.359985,433.950012,436.570007,431.430969,23386200
2022-01-03,437.929993,441.260010,427.200012,428.589996,423.544861,33948100
2022-01-10,425.380005,435.040009,419.769989,427.230011,422.200897,43516300
2022-01-17,422.619995,424.980011,402.660004,402.690002,397.949768,43999100
2022-01-24,397.260010,408.200012,386.839996,406.260010,401.477753,78736300
2022-01-31,405.670013,421.179993,404.350006,412.519989,407.664063,39950100
2022-02-07,413.230011,420.869995,403.570007,404.940002,400.173309,37190200
2022-02-14,404.429993,411.890015,397.000000,399.290009,394.589813,42838200
2022-02-21,397.049988,402.519989,377.500000,402.369995,397.633514,55512000
2022-02-28,397.179993,405.540009,392.790009,397.339996,392.662750,44228500
2022-03-07,396.730011,397.000000,381.640015,386.160004,381.614349,35847800
2022-03-14,387.070007,410.279999,382.250000,409.890015,405.065033,30654200
2022-03-21,409.839996,416.359985,406.429993,416.119995,411.221649,18749100
2022-03-28,415.500000,424.720001,412.869995,416.320007,412.804993,24239900
2022-04-04,416.450012,420.820007,407.640015,411.529999,408.055420,24476800
2022-04-11,408.500000,409.709991,401.369995,402.519989,399.121490,18053000
2022-04-18,401.549988,413.679993,391.100006,391.660004,388.353210,24211100
2022-04-25,389.420013,394.899994,378.000000,378.700012,375.502625,38302000
2022-05-02,378.790009,394.929993,372.329987,378.100006,374.907684,42149100
2022-05-09,372.359985,373.559998,354.019989,369.160004,366.043152,39747500
2022-05-16,367.709991,375.559998,349.760010,358.019989,354.997223,31232100
2022-05-23,361.089996,381.859985,355.700012,381.799988,378.576447,24686900
2022-05-30,380.230011,383.739990,374.100006,377.440002,374.253265,15285500
2022-06-06,381.329987,382.959991,358.230011,358.269989,355.245087,19397500
2022-06-13,349.109985,352.839996,334.239990,337.950012,335.096680,41777400
2022-06-20,343.190002,360.019989,341.630005,360.000000,356.960510,22671800
2022-06-27,361.000000,362.839996,342.450012,350.440002,347.481232,31823400
2022-07-04,345.480011,359.049988,342.779999,357.290009,355.725098,20160300
2022-07-11,354.839996,355.570007,341.049988,354.010010,352.459442,22320800
2022-07-18,356.970001,367.839996,349.920013,363.250000,361.658966,20573600
2022-07-25,363.839996,379.660004,358.450012,378.790009,377.130920,20981400
2022-08-01,376.119995,382.100006,373.950012,379.980011,378.315704,18671500
2022-08-08,381.779999,392.720001,377.100006,392.670013,390.950134,16702100
2022-08-15,390.489990,396.890015,387.250000,388.119995,386.420044,16448100
2022-08-22,383.429993,386.049988,372.510010,372.510010,370.878418,17048600
2022-08-29,369.769989,373.049988,358.510010,360.450012,358.871246,24729400
2022-09-05,361.359985,374.609985,357.000000,373.750000,372.112976,16128900
2022-09-12,375.820007,378.510010,352.690002,355.859985,354.301331,20089800
2022-09-19,352.799988,359.299988,335.309998,339.630005,338.142426,28183000
2022-09-26,338.230011,342.100006,328.119995,328.299988,326.862030,34845800
2022-10-03,331.790009,347.329987,330.100006,347.209991,347.209991,10849000
